Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
UNW47857.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-01-07
UNW47869.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-01-08
UNW47881.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-01-11
UNW47893.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-01-11
UNW47953.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-01-13
UNW48133.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-01-26
UNW49266.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-01-11
UNW49446.1,Severe acute respiratory syndrome coronavirus 2,2022-03-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malawi,Homo sapiens,,2021-02-02
UNU31983.1,Severe acute respiratory syndrome coronavirus 2,2022-03-28T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa: Western Cape,Homo sapiens,,2022-02-14
UNU32151.1,Severe acute respiratory syndrome coronavirus 2,2022-03-28T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa: Western Cape,Homo sapiens,,2021-01-24
UMO52173.1,Severe acute respiratory syndrome coronavirus 2,2022-03-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,oronasopharynx,2020-11-16
UHM88726.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,Philippines,Homo sapiens,oronasopharynx,2021-04-26
ULL28877.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-02-16
ULL30753.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-05-12
ULL30800.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-05-12
ULL30931.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-05-17
ULL30954.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1273,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-05-19
ULL31177.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-05-25
ULL31523.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-02
ULL31822.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-15
ULL31857.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-15
ULL32145.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-17
ULL32241.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-18
ULL33918.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-14
ULL39240.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-08
ULL39324.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-06-22
ULM21811.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-09-24
ULM23125.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2021-03-29
ULE73328.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Italy,Homo sapiens,oronasopharynx,2021-02-23
ULF05200.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-19
ULF05740.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-24
ULF05908.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-24
ULF05979.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-25
ULF06051.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-27
ULF07320.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-12-09
ULF08085.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-12-12
ULF08205.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-12-21
ULF08289.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-12-21
ULF08361.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-12-22
ULF08385.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-12-22
ULF08433.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-12-22
ULF08505.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-12-23
ULF08541.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-12-24
ULF08756.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-12-18
ULD98240.1,Severe acute respiratory syndrome coronavirus 2,2022-02-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-10-15
ULD98958.1,Severe acute respiratory syndrome coronavirus 2,2022-02-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-10-30
ULD99136.1,Severe acute respiratory syndrome coronavirus 2,2022-02-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-03
ULD99328.1,Severe acute respiratory syndrome coronavirus 2,2022-02-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-06
ULD99772.1,Severe acute respiratory syndrome coronavirus 2,2022-02-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-02
ULD99808.1,Severe acute respiratory syndrome coronavirus 2,2022-02-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-04
ULD99916.1,Severe acute respiratory syndrome coronavirus 2,2022-02-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-06
ULD99952.1,Severe acute respiratory syndrome coronavirus 2,2022-02-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-05
ULE00049.1,Severe acute respiratory syndrome coronavirus 2,2022-02-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-12
ULE00193.1,Severe acute respiratory syndrome coronavirus 2,2022-02-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Africa,Homo sapiens,,2020-11-13
UJZ29611.1,Severe acute respiratory syndrome coronavirus 2,2022-02-01T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Germany,Homo sapiens,,2021-03-26
UJZ30971.1,Severe acute respiratory syndrome coronavirus 2,2022-02-01T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Germany,Homo sapiens,,2021-03-16
UJZ33563.1,Severe acute respiratory syndrome coronavirus 2,2022-02-01T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Germany,Homo sapiens,,2021-03-16
UJY52702.1,Severe acute respiratory syndrome coronavirus 2,2022-01-31T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Germany,Homo sapiens,,2021-03-01
UJS01054.1,Severe acute respiratory syndrome coronavirus 2,2022-01-27T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Hong Kong,Homo sapiens,,2021-04-29
UJO50656.1,Severe acute respiratory syndrome coronavirus 2,2022-01-24T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Canada,Homo sapiens,,2021-04-26
UIO84971.1,Severe acute respiratory syndrome coronavirus 2,2022-01-11T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Hong Kong,Homo sapiens,,2021-03-17
UHU03386.1,Severe acute respiratory syndrome coronavirus 2,2021-12-30T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malaysia,Homo sapiens,,2021-03-11
UHU03422.1,Severe acute respiratory syndrome coronavirus 2,2021-12-30T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malaysia,Homo sapiens,,2021-03-12
UHU03434.1,Severe acute respiratory syndrome coronavirus 2,2021-12-30T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malaysia,Homo sapiens,,2021-03-22
UHU03541.1,Severe acute respiratory syndrome coronavirus 2,2021-12-30T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malaysia,Homo sapiens,,2021-04-01
UHU03553.1,Severe acute respiratory syndrome coronavirus 2,2021-12-30T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malaysia,Homo sapiens,,2021-05-06
UHU03625.1,Severe acute respiratory syndrome coronavirus 2,2021-12-30T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malaysia,Homo sapiens,,2021-05-06
UHU03697.1,Severe acute respiratory syndrome coronavirus 2,2021-12-30T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Malaysia,Homo sapiens,,2021-04-28
UHK35496.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Korea,Homo sapiens,,2021
UHK35508.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Korea,Homo sapiens,,2021
UHM14250.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Hong Kong,Homo sapiens,,2020
UHJ32542.1,Severe acute respiratory syndrome coronavirus 2,2021-12-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,South Korea,Homo sapiens,,2021
UFQ10764.1,Severe acute respiratory syndrome coronavirus 2,2021-12-02T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Kenya,Homo sapiens,,2021-05-04
UFK33431.1,Severe acute respiratory syndrome coronavirus 2,2021-11-24T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Philippines,Homo sapiens,,2021-07-01
UEF67130.1,Severe acute respiratory syndrome coronavirus 2,2021-11-05T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Illinois,Homo sapiens,,2021-04-29
UCN20197.1,Severe acute respiratory syndrome coronavirus 2,2021-10-11T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Finland,Homo sapiens,oronasopharynx,2021
UBF67630.1,Severe acute respiratory syndrome coronavirus 2,2021-09-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Texas,Homo sapiens,,2021-08-19
UBF80340.1,Severe acute respiratory syndrome coronavirus 2,2021-09-22T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-08-04
UAZ69217.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Pennsylvania,Homo sapiens,oronasopharynx,2021-03-18
UAZ84788.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Virginia,Homo sapiens,oronasopharynx,2021-03-27
UAZ87003.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Georgia,Homo sapiens,oronasopharynx,2021-03-17
UAZ88511.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Pennsylvania,Homo sapiens,oronasopharynx,2021-03-24
UAZ97737.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Georgia,Homo sapiens,oronasopharynx,2021-03-20
UBA02397.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Pennsylvania,Homo sapiens,oronasopharynx,2021-03-24
UBA12263.1,Severe acute respiratory syndrome coronavirus 2,2021-09-21T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Georgia,Homo sapiens,oronasopharynx,2021-03-17
UAW14701.1,Severe acute respiratory syndrome coronavirus 2,2021-09-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-08-04
QZP75639.1,Severe acute respiratory syndrome coronavirus 2,2021-08-31T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Djibouti,Homo sapiens,,2021-03-31
QZP75651.1,Severe acute respiratory syndrome coronavirus 2,2021-08-31T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Djibouti,Homo sapiens,,2021-04-02
QZP75663.1,Severe acute respiratory syndrome coronavirus 2,2021-08-31T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Djibouti,Homo sapiens,,2021-04-03
QZP75675.1,Severe acute respiratory syndrome coronavirus 2,2021-08-31T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Djibouti,Homo sapiens,,2021-04-05
QZN05034.1,Severe acute respiratory syndrome coronavirus 2,2021-08-27T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,Finland,Homo sapiens,oronasopharynx,2021-01-07
QYV32529.1,Severe acute respiratory syndrome coronavirus 2,2021-08-13T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: NC,Homo sapiens,,2021-03-19
QYV32648.1,Severe acute respiratory syndrome coronavirus 2,2021-08-13T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: NC,Homo sapiens,,2021-03-20
QYG57936.1,Severe acute respiratory syndrome coronavirus 2,2021-08-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-04-30
QYG60782.1,Severe acute respiratory syndrome coronavirus 2,2021-08-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-04-28
QYG61751.1,Severe acute respiratory syndrome coronavirus 2,2021-08-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-04-27
QYG63007.1,Severe acute respiratory syndrome coronavirus 2,2021-08-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-04-27
QYG63234.1,Severe acute respiratory syndrome coronavirus 2,2021-08-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-05-03
QYG64729.1,Severe acute respiratory syndrome coronavirus 2,2021-08-03T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-04-19
QYC26189.1,Severe acute respiratory syndrome coronavirus 2,2021-07-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-04-22
QYC26577.1,Severe acute respiratory syndrome coronavirus 2,2021-07-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-04-22
QYC59889.1,Severe acute respiratory syndrome coronavirus 2,2021-07-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA: IA,Homo sapiens,oronasopharynx,2021-05-24
QYB09871.1,Severe acute respiratory syndrome coronavirus 2,2021-07-28T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,1270,complete,surface glycoprotein,USA,Homo sapiens,,2021-04-22
